rnum,rank,targetDt,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,audiCnt,scrnCnt,showCnt,movieNmEn,genreAlt,repNationNm,repGenreNm
8,8,20170314,NEW,20162181,프리즌,2017-03-23 00:00:00,30603000,2.3,3788,14,14,The Prison,"범죄,액션",한국,범죄
1,1,20170315,OLD,20168183,콩: 스컬 아일랜드,2017-03-08 00:00:00,429128900,35.8,55370,899,4255,Kong: Skull Island,"액션,어드벤처,판타지",미국,액션
2,2,20170315,OLD,20161827,로건,2017-03-01 00:00:00,305984100,25.6,39860,819,3207,Logan,"액션,SF",미국,액션
2,2,20170316,OLD,20168183,콩: 스컬 아일랜드,2017-03-08 00:00:00,272140800,12.5,36007,619,2546,Kong: Skull Island,"액션,어드벤처,판타지",미국,액션
3,3,20170316,OLD,20161827,로건,2017-03-01 00:00:00,189382300,8.7,24933,491,1572,Logan,"액션,SF",미국,액션
2,2,20170317,OLD,20168183,콩: 스컬 아일랜드,2017-03-08 00:00:00,432709409,13.2,51534,641,2646,Kong: Skull Island,"액션,어드벤처,판타지",미국,액션
3,3,20170317,OLD,20161827,로건,2017-03-01 00:00:00,301108131,9.2,35023,492,1642,Logan,"액션,SF",미국,액션
5,5,20170317,OLD,20162181,프리즌,2017-03-23 00:00:00,74826000,2.3,8314,42,42,The Prison,"범죄,액션",한국,범죄
2,2,20170318,OLD,20168183,콩: 스컬 아일랜드,2017-03-08 00:00:00,1173127731,15.3,141266,644,2630,Kong: Skull Island,"액션,어드벤처,판타지",미국,액션
3,3,20170318,OLD,20161827,로건,2017-03-01 00:00:00,599544870,7.8,69438,521,1589,Logan,"액션,SF",미국,액션
2,2,20170319,OLD,20168183,콩: 스컬 아일랜드,2017-03-08 00:00:00,1033908800,14.9,124872,630,2554,Kong: Skull Island,"액션,어드벤처,판타지",미국,액션
3,3,20170319,OLD,20161827,로건,2017-03-01 00:00:00,470969700,6.8,54260,517,1534,Logan,"액션,SF",미국,액션
2,2,20170320,OLD,20168183,콩: 스컬 아일랜드,2017-03-08 00:00:00,184077300,10.5,24550,589,2352,Kong: Skull Island,"액션,어드벤처,판타지",미국,액션
3,3,20170320,OLD,20161827,로건,2017-03-01 00:00:00,145551600,8.3,19285,508,1596,Logan,"액션,SF",미국,액션
10,10,20170320,OLD,20162181,프리즌,2017-03-23 00:00:00,19302000,1.1,1731,17,17,The Prison,"범죄,액션",한국,범죄
2,2,20170321,OLD,20168183,콩: 스컬 아일랜드,2017-03-08 00:00:00,163342300,9.9,21644,594,2347,Kong: Skull Island,"액션,어드벤처,판타지",미국,액션
3,3,20170321,OLD,20161827,로건,2017-03-01 00:00:00,131476900,7.9,17445,500,1577,Logan,"액션,SF",미국,액션
6,6,20170321,OLD,20162181,프리즌,2017-03-23 00:00:00,28259000,1.7,3551,13,13,The Prison,"범죄,액션",한국,범죄
2,2,20170322,OLD,20162181,프리즌,2017-03-23 00:00:00,661246800,32.2,85056,871,2417,The Prison,"범죄,액션",한국,범죄
3,3,20170322,OLD,20168183,콩: 스컬 아일랜드,2017-03-08 00:00:00,106774000,5.2,14507,609,1816,Kong: Skull Island,"액션,어드벤처,판타지",미국,액션
4,4,20170322,OLD,20161827,로건,2017-03-01 00:00:00,91521200,4.5,12272,515,1211,Logan,"액션,SF",미국,액션
7,7,20170322,OLD,20168742,아우토반,2017-03-22 00:00:00,26823000,1.3,3707,149,601,Autobahn,"액션,스릴러",영국,액션
1,1,20170323,OLD,20162181,프리즌,2017-03-23 00:00:00,1257773300,47,168336,909,4234,The Prison,"범죄,액션",한국,범죄
5,5,20170323,OLD,20168183,콩: 스컬 아일랜드,2017-03-08 00:00:00,41786200,1.6,5696,386,783,Kong: Skull Island,"액션,어드벤처,판타지",미국,액션
7,7,20170323,OLD,20161827,로건,2017-03-01 00:00:00,28473600,1.1,3778,212,324,Logan,"액션,SF",미국,액션
8,8,20170323,NEW,20151230,원라인,2017-03-29 00:00:00,23384000,0.9,2923,9,9,ONE-LINE,범죄,한국,범죄
1,1,20170324,OLD,20162181,프리즌,2017-03-23 00:00:00,1641165534,42.2,194224,942,4453,The Prison,"범죄,액션",한국,범죄
5,5,20170324,OLD,20168183,콩: 스컬 아일랜드,2017-03-08 00:00:00,69832300,1.8,8564,387,770,Kong: Skull Island,"액션,어드벤처,판타지",미국,액션
6,6,20170324,OLD,20161827,로건,2017-03-01 00:00:00,49573200,1.3,5647,213,325,Logan,"액션,SF",미국,액션
7,7,20170324,OLD,20151230,원라인,2017-03-29 00:00:00,40297000,1,4477,23,23,ONE-LINE,범죄,한국,범죄
9,9,20170324,OLD,20168742,아우토반,2017-03-22 00:00:00,24466500,0.6,2927,140,500,Autobahn,"액션,스릴러",영국,액션
2,2,20170325,OLD,20162181,프리즌,2017-03-23 00:00:00,3439513889,38,403084,1047,4889,The Prison,"범죄,액션",한국,범죄
5,5,20170325,OLD,20168183,콩: 스컬 아일랜드,2017-03-08 00:00:00,206573300,2.3,25654,399,696,Kong: Skull Island,"액션,어드벤처,판타지",미국,액션
6,6,20170325,OLD,20161827,로건,2017-03-01 00:00:00,69019800,0.8,8114,186,257,Logan,"액션,SF",미국,액션
10,10,20170325,OLD,20168742,아우토반,2017-03-22 00:00:00,33075500,0.4,3950,153,370,Autobahn,"액션,스릴러",영국,액션
2,2,20170326,OLD,20162181,프리즌,2017-03-23 00:00:00,3170344300,38.2,369870,1036,4772,The Prison,"범죄,액션",한국,범죄
5,5,20170326,OLD,20168183,콩: 스컬 아일랜드,2017-03-08 00:00:00,195247600,2.4,24466,391,670,Kong: Skull Island,"액션,어드벤처,판타지",미국,액션
8,8,20170326,OLD,20161827,로건,2017-03-01 00:00:00,53609200,0.6,6243,174,247,Logan,"액션,SF",미국,액션
1,1,20170327,OLD,20162181,프리즌,2017-03-23 00:00:00,987093300,45.8,131499,962,4551,The Prison,"범죄,액션",한국,범죄
5,5,20170327,OLD,20168183,콩: 스컬 아일랜드,2017-03-08 00:00:00,29674400,1.4,4034,337,632,Kong: Skull Island,"액션,어드벤처,판타지",미국,액션
7,7,20170327,OLD,20161827,로건,2017-03-01 00:00:00,25127100,1.2,3334,222,332,Logan,"액션,SF",미국,액션
10,10,20170327,OLD,20168742,아우토반,2017-03-22 00:00:00,11449500,0.5,1564,135,338,Autobahn,"액션,스릴러",영국,액션
1,1,20170328,OLD,20162181,프리즌,2017-03-23 00:00:00,809719450,41.8,108066,977,4555,The Prison,"범죄,액션",한국,범죄
5,5,20170328,OLD,20168183,콩: 스컬 아일랜드,2017-03-08 00:00:00,26634300,1.4,3668,346,627,Kong: Skull Island,"액션,어드벤처,판타지",미국,액션
7,7,20170328,OLD,20161827,로건,2017-03-01 00:00:00,23002800,1.2,3095,217,321,Logan,"액션,SF",미국,액션
9,9,20170328,OLD,20168742,아우토반,2017-03-22 00:00:00,14320000,0.7,1894,141,338,Autobahn,"액션,스릴러",영국,액션
1,1,20170329,OLD,20162181,프리즌,2017-03-23 00:00:00,808985100,27.2,136337,785,3363,The Prison,"범죄,액션",한국,범죄
3,3,20170329,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29 00:00:00,749148100,25.2,114618,763,3784,Ghost In The Shell,"SF,범죄,액션",미국,SF
4,4,20170329,NEW,20151230,원라인,2017-03-29 00:00:00,305148800,10.3,53333,613,2376,ONE-LINE,범죄,한국,범죄
7,7,20170329,OLD,20167005,데스노트: 더 뉴 월드,2017-03-29 00:00:00,30307000,1,4947,309,564,DEATH NOTE Light up the NEW world,"범죄,드라마,스릴러",일본,범죄
1,1,20170330,OLD,20162181,프리즌,2017-03-23 00:00:00,609911900,28.1,81339,771,3383,The Prison,"범죄,액션",한국,범죄
3,3,20170330,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29 00:00:00,491421600,22.7,61598,752,3755,Ghost In The Shell,"SF,범죄,액션",미국,SF
4,4,20170330,OLD,20151230,원라인,2017-03-29 00:00:00,222913700,10.3,30533,594,2309,ONE-LINE,범죄,한국,범죄
7,7,20170330,OLD,20167005,데스노트: 더 뉴 월드,2017-03-29 00:00:00,27082100,1.2,3559,297,527,DEATH NOTE Light up the NEW world,"범죄,드라마,스릴러",일본,범죄
1,1,20170331,OLD,20162181,프리즌,2017-03-23 00:00:00,934868387,28.1,111341,820,3611,The Prison,"범죄,액션",한국,범죄
3,3,20170331,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29 00:00:00,746064666,22.4,85348,761,3841,Ghost In The Shell,"SF,범죄,액션",미국,SF
4,4,20170331,OLD,20151230,원라인,2017-03-29 00:00:00,336022913,10.1,41698,589,2228,ONE-LINE,범죄,한국,범죄
8,8,20170331,OLD,20167005,데스노트: 더 뉴 월드,2017-03-29 00:00:00,28512434,0.9,3458,290,496,DEATH NOTE Light up the NEW world,"범죄,드라마,스릴러",일본,범죄
2,2,20170401,OLD,20162181,프리즌,2017-03-23 00:00:00,1938640180,25.7,224529,908,3854,The Prison,"범죄,액션",한국,범죄
3,3,20170401,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29 00:00:00,1568756471,20.8,177091,807,3742,Ghost In The Shell,"SF,범죄,액션",미국,SF
4,4,20170401,OLD,20151230,원라인,2017-03-29 00:00:00,707181120,9.4,86002,584,1908,ONE-LINE,범죄,한국,범죄
7,7,20170401,OLD,20167005,데스노트: 더 뉴 월드,2017-03-29 00:00:00,48400829,0.6,5865,273,398,DEATH NOTE Light up the NEW world,"범죄,드라마,스릴러",일본,범죄
2,2,20170402,OLD,20162181,프리즌,2017-03-23 00:00:00,1538943500,26.2,178045,881,3766,The Prison,"범죄,액션",한국,범죄
3,3,20170402,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29 00:00:00,1141560200,19.4,129863,759,3589,Ghost In The Shell,"SF,범죄,액션",미국,SF
4,4,20170402,OLD,20151230,원라인,2017-03-29 00:00:00,572810800,9.8,69577,558,1838,ONE-LINE,범죄,한국,범죄
7,7,20170402,OLD,20167005,데스노트: 더 뉴 월드,2017-03-29 00:00:00,36510300,0.6,4427,267,378,DEATH NOTE Light up the NEW world,"범죄,드라마,스릴러",일본,범죄
1,1,20170403,OLD,20162181,프리즌,2017-03-23 00:00:00,457732200,29.4,60719,787,3505,The Prison,"범죄,액션",한국,범죄
3,3,20170403,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29 00:00:00,262878300,16.9,33326,736,3252,Ghost In The Shell,"SF,범죄,액션",미국,SF
4,4,20170403,OLD,20151230,원라인,2017-03-29 00:00:00,181142200,11.6,24601,554,1877,ONE-LINE,범죄,한국,범죄
9,9,20170403,OLD,20167005,데스노트: 더 뉴 월드,2017-03-29 00:00:00,11777000,0.8,1547,241,345,DEATH NOTE Light up the NEW world,"범죄,드라마,스릴러",일본,범죄
1,1,20170404,OLD,20162181,프리즌,2017-03-23 00:00:00,387888000,26.9,51701,791,3402,The Prison,"범죄,액션",한국,범죄
3,3,20170404,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29 00:00:00,233762300,16.2,29398,732,3183,Ghost In The Shell,"SF,범죄,액션",미국,SF
4,4,20170404,OLD,20151230,원라인,2017-03-29 00:00:00,159543600,11.1,21754,551,1863,ONE-LINE,범죄,한국,범죄
10,10,20170404,OLD,20167005,데스노트: 더 뉴 월드,2017-03-29 00:00:00,11533300,0.8,1543,232,328,DEATH NOTE Light up the NEW world,"범죄,드라마,스릴러",일본,범죄
1,1,20170405,OLD,20162181,프리즌,2017-03-23 00:00:00,385939900,21.8,51173,661,2775,The Prison,"범죄,액션",한국,범죄
5,5,20170405,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29 00:00:00,146268600,8.3,19047,482,1829,Ghost In The Shell,"SF,범죄,액션",미국,SF
7,7,20170405,OLD,20151230,원라인,2017-03-29 00:00:00,103658400,5.9,14339,398,1068,ONE-LINE,범죄,한국,범죄
1,1,20170406,OLD,20162181,프리즌,2017-03-23 00:00:00,356401900,21.1,47467,583,2430,The Prison,"범죄,액션",한국,범죄
5,5,20170406,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29 00:00:00,116611100,6.9,15135,454,1462,Ghost In The Shell,"SF,범죄,액션",미국,SF
7,7,20170406,OLD,20151230,원라인,2017-03-29 00:00:00,73909200,4.4,10056,347,736,ONE-LINE,범죄,한국,범죄
2,2,20170407,OLD,20162181,프리즌,2017-03-23 00:00:00,445426377,19.4,52309,627,2572,The Prison,"범죄,액션",한국,범죄
5,5,20170407,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29 00:00:00,144271277,6.3,16857,474,1442,Ghost In The Shell,"SF,범죄,액션",미국,SF
7,7,20170407,OLD,20151230,원라인,2017-03-29 00:00:00,93173200,4.1,11864,350,729,ONE-LINE,범죄,한국,범죄
2,2,20170408,OLD,20162181,프리즌,2017-03-23 00:00:00,885023470,19.6,102167,743,2966,The Prison,"범죄,액션",한국,범죄
5,5,20170408,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29 00:00:00,245795770,5.4,28396,483,1305,Ghost In The Shell,"SF,범죄,액션",미국,SF
7,7,20170408,OLD,20151230,원라인,2017-03-29 00:00:00,177451000,3.9,21191,349,689,ONE-LINE,범죄,한국,범죄
2,2,20170409,OLD,20162181,프리즌,2017-03-23 00:00:00,831151600,20.5,95374,725,2879,The Prison,"범죄,액션",한국,범죄
5,5,20170409,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29 00:00:00,203877800,5,23476,482,1236,Ghost In The Shell,"SF,범죄,액션",미국,SF
7,7,20170409,OLD,20151230,원라인,2017-03-29 00:00:00,148323000,3.7,17863,340,671,ONE-LINE,범죄,한국,범죄
1,1,20170410,OLD,20162181,프리즌,2017-03-23 00:00:00,241795200,21.6,32013,638,2591,The Prison,"범죄,액션",한국,범죄
6,6,20170410,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29 00:00:00,59374500,5.3,7628,437,1205,Ghost In The Shell,"SF,범죄,액션",미국,SF
7,7,20170410,OLD,20151230,원라인,2017-03-29 00:00:00,45354700,4.1,6180,332,703,ONE-LINE,범죄,한국,범죄
1,1,20170411,OLD,20162181,프리즌,2017-03-23 00:00:00,234043000,21.4,31082,646,2585,The Prison,"범죄,액션",한국,범죄
6,6,20170411,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29 00:00:00,54814700,5,7082,438,1171,Ghost In The Shell,"SF,범죄,액션",미국,SF
7,7,20170411,OLD,20151230,원라인,2017-03-29 00:00:00,44535800,4.1,6140,346,718,ONE-LINE,범죄,한국,범죄
1,1,20170412,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12 00:00:00,1620818400,67.3,208481,1238,6040,The Fast and The Furious 8,"액션,범죄,스릴러",미국,액션
4,4,20170412,OLD,20162181,프리즌,2017-03-23 00:00:00,132616200,5.5,17603,451,1573,The Prison,"범죄,액션",한국,범죄
9,9,20170412,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29 00:00:00,11088400,0.5,1533,151,242,Ghost In The Shell,"SF,범죄,액션",미국,SF
1,1,20170413,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12 00:00:00,1255361100,61.9,162386,1295,6189,The Fast and The Furious 8,"액션,범죄,스릴러",미국,액션
4,4,20170413,OLD,20162181,프리즌,2017-03-23 00:00:00,112757400,5.6,14899,445,1497,The Prison,"범죄,액션",한국,범죄
1,1,20170414,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12 00:00:00,1950147738,63.3,227537,1337,6505,The Fast and The Furious 8,"액션,범죄,스릴러",미국,액션
4,4,20170414,OLD,20162181,프리즌,2017-03-23 00:00:00,174922600,5.7,20584,472,1555,The Prison,"범죄,액션",한국,범죄
1,1,20170415,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12 00:00:00,3791412254,63.6,437834,1469,7330,The Fast and The Furious 8,"액션,범죄,스릴러",미국,액션
4,4,20170415,OLD,20162181,프리즌,2017-03-23 00:00:00,275359500,4.6,32038,494,1310,The Prison,"범죄,액션",한국,범죄
1,1,20170416,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12 00:00:00,3389522800,64.2,391851,1457,7141,The Fast and The Furious 8,"액션,범죄,스릴러",미국,액션
4,4,20170416,OLD,20162181,프리즌,2017-03-23 00:00:00,226336700,4.3,26181,494,1258,The Prison,"범죄,액션",한국,범죄
1,1,20170417,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12 00:00:00,1127874400,61.9,147098,1294,6346,The Fast and The Furious 8,"액션,범죄,스릴러",미국,액션
4,4,20170417,OLD,20162181,프리즌,2017-03-23 00:00:00,109731400,6,14531,449,1370,The Prison,"범죄,액션",한국,범죄
1,1,20170418,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12 00:00:00,873006200,58.6,113803,1330,6294,The Fast and The Furious 8,"액션,범죄,스릴러",미국,액션
4,4,20170418,OLD,20162181,프리즌,2017-03-23 00:00:00,81076700,5.4,10861,447,1322,The Prison,"범죄,액션",한국,범죄
10,10,20170418,OLD,20151230,원라인,2017-03-29 00:00:00,7851000,0.5,1488,84,114,ONE-LINE,범죄,한국,범죄
1,1,20170419,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12 00:00:00,807986000,57.7,105485,1309,6272,The Fast and The Furious 8,"액션,범죄,스릴러",미국,액션
4,4,20170419,OLD,20162181,프리즌,2017-03-23 00:00:00,76113700,5.4,10127,447,1318,The Prison,"범죄,액션",한국,범죄
10,10,20170419,OLD,20162722,보안관,2017-05-03 00:00:00,10584000,0.8,1323,13,13,The Sheriff In Town,"범죄,코미디",한국,범죄
1,1,20170420,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12 00:00:00,796386400,53.7,103894,1182,5641,The Fast and The Furious 8,"액션,범죄,스릴러",미국,액션
4,4,20170420,NEW,20179662,파워레인져스: 더 비기닝,2017-04-20 00:00:00,76845000,5.2,10413,431,1581,Power Rangers,"액션,어드벤처,판타지,SF",미국,액션
6,6,20170420,OLD,20162181,프리즌,2017-03-23 00:00:00,41412000,2.8,5497,332,629,The Prison,"범죄,액션",한국,범죄
10,10,20170420,NEW,20173121,콜로설,2017-04-20 00:00:00,24375000,1.6,3367,305,625,Colossal,"액션,코미디,SF",캐나다,액션
1,1,20170421,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12 00:00:00,1226790583,57.2,143780,1216,5906,The Fast and The Furious 8,"액션,범죄,스릴러",미국,액션
4,4,20170421,OLD,20179662,파워레인져스: 더 비기닝,2017-04-20 00:00:00,97164983,4.5,11816,445,1437,Power Rangers,"액션,어드벤처,판타지,SF",미국,액션
6,6,20170421,OLD,20162181,프리즌,2017-03-23 00:00:00,54883700,2.6,6488,348,653,The Prison,"범죄,액션",한국,범죄
1,1,20170422,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12 00:00:00,2502960378,57.5,288020,1283,6469,The Fast and The Furious 8,"액션,범죄,스릴러",미국,액션
4,4,20170422,OLD,20179662,파워레인져스: 더 비기닝,2017-04-20 00:00:00,168503278,3.9,20942,479,1292,Power Rangers,"액션,어드벤처,판타지,SF",미국,액션
5,5,20170422,OLD,20162181,프리즌,2017-03-23 00:00:00,105377800,2.4,12262,349,652,The Prison,"범죄,액션",한국,범죄
1,1,20170423,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12 00:00:00,2170993650,57.1,250791,1264,6289,The Fast and The Furious 8,"액션,범죄,스릴러",미국,액션
4,4,20170423,OLD,20179662,파워레인져스: 더 비기닝,2017-04-20 00:00:00,140279700,3.7,17513,466,1202,Power Rangers,"액션,어드벤처,판타지,SF",미국,액션
5,5,20170423,OLD,20162181,프리즌,2017-03-23 00:00:00,92897800,2.4,10630,347,634,The Prison,"범죄,액션",한국,범죄
1,1,20170424,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12 00:00:00,563072900,51.8,73571,1197,5603,The Fast and The Furious 8,"액션,범죄,스릴러",미국,액션
5,5,20170424,OLD,20162181,프리즌,2017-03-23 00:00:00,36667400,3.4,4888,334,671,The Prison,"범죄,액션",한국,범죄
6,6,20170424,OLD,20179662,파워레인져스: 더 비기닝,2017-04-20 00:00:00,28657700,2.6,3911,378,997,Power Rangers,"액션,어드벤처,판타지,SF",미국,액션
1,1,20170425,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12 00:00:00,530229200,48.6,69702,1211,5575,The Fast and The Furious 8,"액션,범죄,스릴러",미국,액션
5,5,20170425,OLD,20162181,프리즌,2017-03-23 00:00:00,31025800,2.8,4167,334,644,The Prison,"범죄,액션",한국,범죄
6,6,20170425,OLD,20179662,파워레인져스: 더 비기닝,2017-04-20 00:00:00,25772400,2.4,3478,381,942,Power Rangers,"액션,어드벤처,판타지,SF",미국,액션
3,3,20170426,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12 00:00:00,444767700,17.9,73324,643,2487,The Fast and The Furious 8,"액션,범죄,스릴러",미국,액션
7,7,20170426,OLD,20162722,보안관,2017-05-03 00:00:00,19488000,0.8,2436,12,12,The Sheriff In Town,"범죄,코미디",한국,범죄
3,3,20170427,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12 00:00:00,362487500,17.3,48097,630,2495,The Fast and The Furious 8,"액션,범죄,스릴러",미국,액션
3,3,20170428,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12 00:00:00,621684818,20.2,75156,659,2497,The Fast and The Furious 8,"액션,범죄,스릴러",미국,액션
8,8,20170428,OLD,20162722,보안관,2017-05-03 00:00:00,58540000,1.9,6240,31,31,The Sheriff In Town,"범죄,코미디",한국,범죄
